filename,LLM-decision,Reason
Au_ani_00001.jpg,Authentic
Au_ani_00002.jpg,Authentic
Au_ani_00003.jpg,Authentic
Au_ani_00004.jpg,Authentic
Au_ani_00005.jpg,Authentic
Au_ani_00006.jpg,Authentic
Au_ani_00007.jpg,Authentic
Au_ani_00008.jpg,Authentic
Au_ani_00009.jpg,Spliced
Au_ani_00010.jpg,Authentic
Au_ani_00011.jpg,Authentic
Au_ani_00012.jpg,Authentic
Au_ani_00013.jpg,Authentic
Au_ani_00014.jpg,Authentic
Au_ani_00015.jpg,Authentic
Au_ani_00016.jpg,Authentic
Au_ani_00017.jpg,Authentic
Au_ani_00018.jpg,Authentic
Au_ani_00019.jpg,Authentic
Au_ani_00020.jpg,Authentic
Au_ani_00021.jpg,Authentic
Au_ani_00022.jpg,Authentic
Au_ani_00023.jpg,Authentic
Au_ani_00024.jpg,Authentic
Au_ani_00025.jpg,Authentic
Au_ani_00026.jpg,Authentic
Au_ani_00027.jpg,Authentic
Au_ani_00028.jpg,Authentic
Au_ani_00029.jpg,Authentic
Au_ani_00030.jpg,Authentic
Au_ani_00031.jpg,Spliced
Au_ani_00032.jpg,Authentic
Au_ani_00033.jpg,Authentic
Au_ani_00034.jpg,Authentic
Au_ani_00035.jpg,Authentic
Au_ani_00036.jpg,Authentic
Au_ani_00037.jpg,Authentic
Au_ani_00038.jpg,Authentic
Au_ani_00039.jpg,Authentic
Au_ani_00040.jpg,Authentic
Au_ani_00041.jpg,Authentic
Au_ani_00042.jpg,Authentic
Au_ani_00043.jpg,Authentic
Au_ani_00044.jpg,Authentic
Au_ani_00045.jpg,Authentic
Au_ani_00046.jpg,Authentic
Au_ani_00047.jpg,Authentic
Au_ani_00048.jpg,Authentic
Au_ani_00049.jpg,Authentic
Au_ani_00050.jpg,Authentic
Au_ani_00051.jpg,Authentic
Au_ani_00052.jpg,Spliced
Au_ani_00053.jpg,Spliced
Au_ani_00054.jpg,Authentic
Au_ani_00055.jpg,Authentic
Au_ani_00056.jpg,Authentic
Au_ani_00057.jpg,Authentic
Au_ani_00058.jpg,Authentic
Au_ani_00059.jpg,Authentic
Au_ani_00060.jpg,Authentic
Au_ani_00061.jpg,Authentic
Au_ani_00062.jpg,Authentic
Au_ani_00063.jpg,Authentic
Au_ani_00064.jpg,Authentic
Au_ani_00065.jpg,Authentic
Au_ani_00066.jpg,Spliced
Au_ani_00067.jpg,Authentic
Au_ani_00068.jpg,Authentic
Au_ani_00069.jpg,Authentic
Au_ani_00070.jpg,Authentic
Au_ani_00071.jpg,Authentic
Au_ani_00072.jpg,Authentic
Au_ani_00073.jpg,Authentic
Au_ani_00074.jpg,Authentic
Au_ani_00075.jpg,Authentic
Au_ani_00076.jpg,Authentic
Au_ani_00077.jpg,Authentic
Au_ani_00078.jpg,Authentic
Au_ani_00079.jpg,Authentic
Au_ani_00080.jpg,Authentic
Au_ani_00081.jpg,Authentic
Au_ani_00082.jpg,Authentic
Au_ani_00083.jpg,Authentic
Au_ani_00084.jpg,Authentic
Au_ani_00085.jpg,Authentic
Au_ani_00086.jpg,Authentic
Au_ani_00087.jpg,Authentic
Au_ani_00088.jpg,Authentic
Au_ani_00089.jpg,Authentic
Au_ani_00090.jpg,Authentic
Au_ani_00091.jpg,Authentic
Au_ani_00092.jpg,Authentic
Au_ani_00093.jpg,Authentic
Au_ani_00094.jpg,Authentic
Au_ani_00095.jpg,Authentic
Au_ani_00096.jpg,Authentic
Au_ani_00097.jpg,Authentic
Au_ani_00098.jpg,Authentic
Au_ani_00099.jpg,Authentic
Au_ani_00100.jpg,Authentic
Au_ani_10001.jpg,Authentic
Au_ani_10002.jpg,Authentic
Au_ani_10003.jpg,Authentic
Au_ani_10004.jpg,Authentic
Au_ani_10005.jpg,Authentic
Au_ani_10101.jpg,Authentic
Au_ani_10102.jpg,Authentic
Au_ani_10103.jpg,Authentic
Au_ani_10104.jpg,Authentic
Au_ani_10105.jpg,Spliced
Au_ani_10106.jpg,Authentic
Au_ani_10107.jpg,Authentic
Au_ani_10108.jpg,Authentic
Au_ani_10109.jpg,Authentic
Au_ani_10110.jpg,Authentic
Au_ani_10111.jpg,Authentic
Au_ani_10112.jpg,Authentic
Au_ani_10113.jpg,Authentic
Au_ani_10114.jpg,Authentic
Au_ani_10115.jpg,Authentic
Au_ani_10116.jpg,Authentic
Au_ani_10117.jpg,Authentic
Au_ani_10118.jpg,Authentic
Au_ani_10119.jpg,Authentic
Au_ani_10120.jpg,Authentic
Au_ani_10121.jpg,Authentic
Au_ani_10122.jpg,Authentic
Au_ani_10123.jpg,Authentic
Au_ani_10125.jpg,Authentic
Au_ani_10126.jpg,Authentic
Au_ani_10127.jpg,Authentic
Au_ani_10128.jpg,Authentic
Au_ani_10129.jpg,Authentic
Au_ani_10130.jpg,Authentic
Au_ani_10131.jpg,Authentic
Au_ani_10132.jpg,Spliced,"The shadow of the bird in the foreground does not match its actual shape; instead, it resembles the dog walking behind it. This indicates that the image has been manipulated or spliced."
Au_ani_10133.jpg,Spliced
Au_ani_10134.jpg,Authentic
Au_ani_10135.jpg,Authentic
Au_ani_10136.jpg,Spliced
Au_ani_10137.jpg,Spliced,"The image shows a dog nursing two animals that do not appear to be puppies; they look more like another species (possibly raccoons or another small mammal). This suggests the image has been manipulated or staged, making it ""Spliced."""
Au_ani_10138.jpg,Authentic,"This image appears to be authentic. It shows a dog nursing what seem to be lion or leopard cubs. While unusual, such situations can occur in real life, especially in zoos or sanctuaries where animals are sometimes cross-fostered. There are no visible signs of digital manipulation or splicing in the image."
Au_ani_10139.jpg,Authentic
Au_ani_10140.jpg,Authentic
Au_ani_10141.jpg,Authentic
Au_ani_10142.jpg,Authentic,"This image appears to be authentic. It shows a dog and a fox together, with the fox walking underneath the dog. There are no visible signs of digital manipulation or splicing; the lighting, shadows, and positioning of both animals are consistent and natural."
Au_ani_10143.jpg,Authentic
Au_ani_10144.jpg,Authentic
Au_ani_10145.jpg,Spliced
Au_ani_10146.jpg,Authentic
Au_ani_10147.jpg,Spliced
Au_ani_10148.jpg,Authentic
Au_ani_10149.jpg,Authentic
Au_ani_10150.jpg,Authentic
Au_ani_10151.jpg,Authentic
Au_ani_10152.jpg,Authentic
Au_ani_10153.jpg,Spliced
Au_ani_10154.jpg,Authentic
Au_ani_10155.jpg,Authentic
Au_ani_10156.jpg,Authentic
Au_ani_10157.jpg,Authentic
Au_ani_10158.jpg,Authentic
Au_ani_10159.jpg,Spliced
Au_ani_10160.jpg,Authentic
Au_ani_10161.jpg,Authentic
Au_ani_10162.jpg,Authentic
Au_ani_10163.jpg,Authentic
Au_ani_10164.jpg,Authentic
Au_ani_10165.jpg,Authentic
Au_ani_10166.jpg,Authentic
Au_ani_10167.jpg,Authentic
Au_ani_10168.jpg,Authentic
Au_ani_10169.jpg,Authentic
Au_ani_10170.jpg,Authentic
Au_ani_10171.jpg,Authentic
Au_ani_10172.jpg,Authentic
Au_ani_10173.jpg,Authentic
Au_ani_10174.jpg,Authentic
Au_ani_10175.jpg,Authentic
Au_ani_10176.jpg,Authentic
Au_ani_10177.jpg,Authentic
Au_ani_10178.jpg,Authentic
Au_ani_10179.jpg,Authentic
Au_ani_10180.jpg,Authentic
Au_ani_10181.jpg,Authentic
Au_ani_10182.jpg,Authentic
Au_ani_10183.jpg,Authentic
Au_ani_10184.jpg,Authentic
Au_ani_10185.jpg,Authentic
Au_ani_10186.jpg,Authentic
Au_ani_10187.jpg,Authentic
Au_ani_10188.jpg,Authentic
Au_ani_10189.jpg,Authentic
Au_ani_10190.jpg,Authentic
Au_ani_10191.jpg,Authentic
Au_ani_10192.jpg,Authentic
Au_ani_10193.jpg,Authentic
Au_ani_10194.jpg,Authentic
Au_ani_10195.jpg,Authentic
Au_ani_10196.jpg,Authentic
Au_ani_10197.jpg,Authentic
Au_ani_10198.jpg,Authentic
Au_ani_10199.jpg,Authentic
Au_ani_10200.jpg,Authentic
Au_ani_10201.jpg,Authentic
Au_ani_10202.jpg,Authentic
Au_ani_10203.jpg,Authentic
Au_ani_10204.jpg,Authentic
Au_ani_10205.jpg,Authentic
Au_ani_10206.jpg,Authentic
Au_ani_10207.jpg,Authentic
Au_ani_10208.jpg,Authentic
Au_ani_10209.jpg,Authentic
Au_ani_10210.jpg,Authentic
Au_ani_10211.jpg,Authentic
Au_ani_10212.jpg,Authentic
Au_ani_10213.jpg,Authentic
Au_ani_10214.jpg,Authentic
Au_ani_10215.jpg,Authentic
Au_ani_10216.jpg,Authentic
Au_ani_10217.jpg,Authentic
Au_ani_10218.jpg,Authentic
Au_ani_10219.jpg,Authentic
Au_ani_10220.jpg,Authentic
Au_ani_10221.jpg,Authentic
Au_ani_10222.jpg,Authentic
Au_ani_10223.jpg,Spliced
Au_ani_10224.jpg,Authentic
Au_ani_20001.jpg,Authentic
Au_ani_20002.jpg,Authentic
Au_ani_20003.jpg,Authentic
Au_ani_20004.jpg,Authentic
Au_ani_20005.jpg,Authentic
Au_ani_20006.jpg,Authentic
Au_ani_20007.jpg,Authentic
Au_ani_20008.jpg,Authentic
Au_ani_20009.jpg,Spliced
Au_ani_20010.jpg,Authentic
Au_ani_20011.jpg,Authentic,"There is no visible evidence of splicing or manipulation in this image. The lighting, shadows, and focus are consistent throughout, and the scene of cows and a deer together, while unusual, is plausible in a rural setting."
Au_ani_20012.jpg,Spliced
Au_ani_20013.jpg,Authentic
Au_ani_20014.jpg,Authentic
Au_ani_20015.jpg,Authentic
Au_ani_20016.jpg,Authentic
Au_ani_20017.jpg,Authentic
Au_ani_20018.jpg,Authentic
Au_ani_20019.jpg,Authentic
Au_ani_20020.jpg,Authentic
Au_ani_20021.jpg,Authentic
Au_ani_20022.jpg,Authentic
Au_ani_20023.jpg,Spliced
Au_ani_20024.jpg,Authentic
Au_ani_20025.jpg,Authentic
Au_ani_20026.jpg,Authentic
Au_ani_20027.jpg,Authentic
Au_ani_20028.jpg,Authentic
Au_ani_20029.jpg,Spliced
Au_ani_20030.jpg,Authentic
Au_ani_20031.jpg,Authentic
Au_ani_20032.jpg,Authentic
Au_ani_20033.jpg,Authentic
Au_ani_20034.jpg,Authentic
